-125.71318060185351;-158.80965980221197;-116.30346438445487;-163.132725147166;
-132.71784615301712;-93.47738265378179;-110.2508252427201;-146.42349396405578;
-165.5134049876419;-211.4935585148502;-168.0760454709529;-167.865081653677;
-181.5280567104325;-105.65590026197667;-181.57894392230637;-182.81519794395774;
-163.40699191306243;0.0;0.0;0.0;
0.0;-187.9230423121379;0.0;0.0;
-202.3227645101751;0.0;-247.72819382303695;-250.93528998323316;
0.0;-190.45284519617687;-181.69965206635374;-188.50651951905388;
0.0;-258.3529835114448;-246.64016530543637;-172.31544990102293;
-238.13372103886115;0.0;-30.7162575057688;-190.77880320079583;
0.0;-256.843945535257;-180.97786985232753;-49.36143352908054;
-186.29950104363382;0.0;-191.62344442407624;-69.46047181109937;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
-10.20204151900842;0.0;0.0;0.0;
-16.63321173097576;0.0;0.0;0.0;
-6.695704975213123;-10.002281205166053;0.0;0.0;
-20.35076445892468;-32.53080609685493;0.0;0.0;
-23.196793685246956;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
-25.76326444629895;0.0;0.0;0.0;
0.0;-99.96956744819084;0.0;0.0;
0.0;0.0;0.0;0.0;
-98.8538220490326;0.0;0.0;0.0;
0.0;-25.1960773999239;0.0;0.0;
-42.64964616530677;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
