-143.30461819405525;-159.41276417347535;-141.339687941624;-161.42630653809192;
-134.74182928824243;-122.89309906239404;-140.3842607003364;-155.94233724745158;
-167.00506374557992;-194.7511056867865;-185.06665364408704;-177.60967464398652;
-182.4367267072766;-130.1723964366291;-188.72249387896693;-79.01434094693397;
-147.98494180517127;0.0;0.0;0.0;
0.0;-222.76366971813275;0.0;0.0;
-259.11253971079634;0.0;-180.78096182732472;-175.12176940169394;
0.0;-205.64260074530378;-197.92787137836027;-194.5466406395727;
0.0;-248.21935309089847;-245.54457744631304;-83.88666756190123;
-189.02301698532196;0.0;-177.22474911242432;-178.27795782560918;
0.0;-233.3621319944524;-124.86025791935711;0.0;
-205.27550172351744;0.0;-196.1609986714972;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
-17.564591591498917;0.0;0.0;0.0;
-40.04943732333511;0.0;0.0;0.0;
-12.759162305074657;-10.067709365769376;0.0;0.0;
36.34925480208744;-39.225226573037475;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;-99.93041434921228;0.0;0.0;
0.0;0.0;0.0;0.0;
-90.5723845188259;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
-36.27738462811863;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
