134.4089490934195;151.0007035837526;159.33581589079745;87.509016138405;
147.6100793175158;138.11370647601848;142.7261614958805;162.55312370847133;
166.15899969047086;161.46283831860214;171.16267806201444;167.04181840971071;
92.439790760321;131.6817266197209;118.85448428493402;144.51414053145254;
74.41250320820296;0;0;0;
0;103.25409270177148;0;0;
142.50450004555287;0;124.35202987020887;39.27582675440843;
0;74.55379260199008;83.00720478544949;0;
0;141.84413367637998;164.42296408627942;0;
148.2911782681242;0;34.31932135287215;0;
0;12.917332954213595;0;0;
95.23532192808258;0;0;0;
0;0;0;0;
0;0;0;0;
0;0;0;0;
0;0;0;0;
95.72046650833119;0;0;0;
80.16822074342569;0;0;0;
61.920168192761814;116.84934735291593;0;0;
64.74860420550438;102.88993260639636;0;0;
1.2915385066177238;0;0;0;
0;0;0;0;
0;0;0;0;
0;-12.437605208276393;0;0;
0;0;0;0;
-39.41377682738527;0;0;0;
0;-15.26572035135485;0;0;
0;0;0;0;
0;0;0;0;
0;0;0;0;
0;0;0;0;
0;0;0;0;
