-1515.4298815299207;-1466.1759634661037;-1483.1669482943648;-1181.4452561330459;
-1535.9114457875046;-1477.2566151388708;-1482.0772332005672;-1498.0853032979708;
-877.5149462009593;-321.47659274227595;-871.2423243030635;-490.24005815534366;
-880.411832707766;-808.4937256797485;-1194.600320515829;-751.7384688076498;
-1224.90373070981;0;0;0;
0;-861.8586177470316;0;0;
-949.7933325143827;0;-370.72475201475066;-187.877476386664;
0;-1049.955644766619;-1258.3404639510727;-671.2787603978554;
0;0;-820.5649228397275;-612.3121726577006;
-803.8000368430125;0;-1003.4743359918939;-231.4332818818167;
0;-927.933806277209;0;0;
-766.2903737214016;0;0;0;
0;0;0;0;
0;0;0;0;
0;0;0;0;
0;0;0;0;
-2.2796204995353713;0;0;0;
-25.00000002857622;0;0;0;
-175.8530280453148;-9.662852337924937;0;0;
0;-83.36360549004613;0;0;
0;0;0;0;
0;0;0;0;
0;0;0;0;
0;-248.13992286898304;0;0;
0;0;0;0;
0;0;0;0;
0;-178.17156529379895;0;0;
0;0;0;0;
0;0;0;0;
0;0;0;0;
0;0;0;0;
0;0;0;0;
